71,1학년,전공선택,6510006,기계재료,01,3,공과대학,기계공학부,기계공학부,조정호,"월 08 ,09 [E8-5-118(48-118)]  화 02 [E8-5-118(48-118)]"
72,1학년,전공선택,6510006,기계재료,02,3,공과대학,기계공학부,기계공학부,김건휘,"수 02 ,03 ,04 [E8-7-132(50-132)]"
73,1학년,전공선택,6510070,공학수학 I,01,3,공과대학,기계공학부,기계공학부,김용연,수 06 [E8-7-132(50-132)]  금 06 [E8-7-132(50-132)]
74,1학년,전공선택,6510070,공학수학 I,02,3,공과대학,기계공학부,기계공학부,조정호,"월 06 ,07 [E8-5-118(48-118)]  화 09 [E8-5-118(48-118)]"
75,1학년,전공선택,6510098,창의공학설계입문,01,3,공과대학,기계공학부,기계공학부,김건휘,"월 02 ,03 ,04 ,05 [E8-5-118(48-118)]"
76,1학년,전공선택,6510098,창의공학설계입문,02,3,공과대학,기계공학부,기계공학부,김건휘,"화 02 ,03 ,04 ,05 [E8-7-242(50-242]"
77,1학년,전공선택,6510101,컴퓨터응용설계,01,2,공과대학,기계공학부,기계공학부,정재호,"목 05 ,06 ,07 [E8-8-209(51-209)]"
78,1학년,전공선택,6510101,컴퓨터응용설계,02,2,공과대학,기계공학부,기계공학부,정재호,"목 01 ,02 ,03 [E8-8-209(51-209)]"
79,1학년,전공선택,6544124,환경일반화학 및 실습Ⅱ,01,3,공과대학,환경공학과,환경공학과,홍혜진,"화 07 ,08 [E8-7-317(50-317)]  목 02 ,03 [E8-7-317(50-317)]"
80,1학년,전공선택,6545001,경제성공학,01,3,공과대학,토목공학부,토목공학부,정근채,"목 01 ,02 ,03 [E8-7-133(50-133)]"
81,1학년,전공선택,6545001,경제성공학,02,3,공과대학,토목공학부,토목공학부,정근채,"화 01 ,02 ,03 [E8-7-133(50-133)]"
82,1학년,전공선택,6545001,경제성공학,03,3,공과대학,토목공학부,토목공학부,정근채,"월 06 ,07 ,08 [E8-7-133(50-133)]"
83,1학년,전공선택,6545002,공학역학,01,3,공과대학,토목공학부,토목공학부,양범주,"월 06 ,07 ,08 [E8-7-135(50-135)]"
84,1학년,전공선택,6545002,공학역학,02,3,공과대학,토목공학부,토목공학부,양범주,"화 06 ,07 ,08 [E8-7-133(50-133)]"
85,1학년,전공선택,6545002,공학역학,03,3,공과대학,토목공학부,토목공학부,양범주,"수 06 ,07 ,08 [E8-7-133(50-133)]"
86,1학년,전공선택,6546020,건축일반구조,01,3,공과대학,건축공학과,건축공학과,김민구,"월 02 ,03 ,04 ,05 [E8-3-237(46-237)]"
87,1학년,전공선택,6546161,구조역학,01,3,공과대학,건축공학과,건축공학과,이창준,"월 07 ,08 ,09 [E8-3-237(46-237)]"
88,1학년,전공선택,6546161,구조역학,02,3,공과대학,건축공학과,건축공학과,이창준,"화 02 ,03 ,04 [E8-3-411(46-411)]"
89,1학년,전공선택,6546170,건축전산프로그래밍,01,3,공과대학,건축공학과,건축공학과,김민구,"화 02 ,03 ,04 ,05 [E8-3-437(46-437)]"
90,1학년,전공선택,6547116,도시·교통통계학,01,2,공과대학,도시공학과,도시공학과,권규상,"화 06 ,07 [E8-7-235(50-235)]"
91,1학년,전공선택,6550281,화학공학입문,01,3,공과대학,화학공학과,화학공학과,문종호,"월 01 ,02 ,03 [E8-7-317(50-317)]"
92,1학년,전공필수,6551003,초급설계 II,01,3,공과대학,건축학과,건축학과,심규영,"수 04 ,05 ,06 ,07 ,08 ,09 [E8-1-225-1(44-225-1)]"
93,1학년,전공필수,6551003,초급설계 II,02,3,공과대학,건축학과,건축학과,우태식,"수 04 ,05 ,06 ,07 ,08 ,09 [E8-1-225-2(44-225-2)]"
94,1학년,전공필수,6551003,초급설계 II,03,3,공과대학,건축학과,건축학과,박성일,"수 04 ,05 ,06 ,07 ,08 ,09 [E8-7-239(50-239)]"
95,1학년,전공선택,6551004,건축학개론,01,3,공과대학,건축학과,건축학과,심규영,"월 05 ,06 ,07 [E8-7-326(50-326)]"
96,1학년,전공선택,6903052,농식품산업경제학,01,3,농업생명환경대학,농업경제학과,농업경제학과,김선웅,"화 08 [S21-5-461(91-461)]  목 05 ,06 [S21-4-143(92-143)]"
97,1학년,전공필수,6965052,식물자원학,01,3,농업생명환경대학,식물자원학과,식물자원학과,성좌경,"금 01 ,02 ,03 [S21-5-430(91-430)]"
98,1학년,전공선택,6966106,특용식물소재학,01,1,농업생명환경대학,특용식물학과,특용식물학과,"이문순, 이이, 임흥빈, 정종욱, 조현우","금 01 ,02 [S21-4-210(92-210)]"
99,1학년,전공선택,6968011,산림생태학 및 실험,01,3,농업생명환경대학,산림학과,산림학과,이화용,"수 01 ,02 ,03 ,04 [S21-5-428B(91-428B)]"
